SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
540005,LTI         ,A ,Q,1764.95,1764.95,1739.20,1756.15,1756.15,1765.05,732,5974,10447468.00,
540006,BULL        ,X ,Q,170.00,173.00,167.70,169.95,169.95,168.50,67,3712,629315.00,
540023,COLORCHIPS  ,X ,Q,67.90,69.00,67.75,68.90,69.00,67.35,46,5501,375229.00,
540024,ASHARI      ,XT,Q,6.23,6.23,6.23,6.23,6.23,6.35,7,2127,13251.00,
540025,ADVENZYMES  ,A ,Q,163.65,164.75,156.85,160.00,160.10,163.95,349,12069,1938019.00,
540027,PTIL        ,B ,Q,332.00,335.00,328.10,333.00,333.00,331.95,88,39910,13290191.00,
540047,DBL         ,A ,Q,327.15,327.20,315.10,317.25,317.25,327.15,488,10489,3359009.00,
540048,SPAL        ,B ,Q,236.00,236.20,230.05,233.60,230.05,239.00,10,299,69931.00,
540061,BIGBLOC     ,B ,Q,29.90,29.90,29.40,29.40,29.40,30.90,5,151,4472.00,
540063,ECS         ,XT,Q,3.00,3.00,3.00,3.00,3.00,3.00,5,3694,11082.00,
540064,FRETAIL     ,A ,Q,431.30,450.45,430.80,444.60,448.25,426.65,1375,31017,13756859.00,
540065,RBLBANK     ,A ,Q,578.15,600.00,574.00,594.15,594.15,574.05,3422,122138,71908511.00,
540071,CAMSONSEEDS ,XT,Q,4.90,4.90,4.90,4.90,4.90,5.00,10,4600,22540.00,
540073,BLS         ,B ,Q,101.10,101.10,97.50,98.40,98.00,101.30,303,13770,1356590.00,
540078,MITSU       ,M ,Q,168.00,170.00,168.00,169.80,170.00,162.00,2,12000,2037600.00,
540079,SPRAYKING   ,M ,Q,24.00,24.00,20.00,20.00,20.00,25.00,2,12000,264000.00,
540080,NARAYANI    ,M ,Q,37.50,37.50,36.50,36.50,36.50,40.00,2,4000,148000.00,
540082,RSTL        ,M ,Q,12.90,12.90,12.90,12.90,12.90,12.78,1,3000,38700.00,
540083,TVVISION    ,B ,Q,3.03,3.03,3.03,3.03,3.03,3.18,6,761,2305.00,
540084,SPICY       ,M ,Q,19.70,19.80,17.50,19.20,18.00,19.70,13,140000,2690500.00,
540108,TAHL        ,X ,Q,71.80,74.65,71.80,73.60,74.65,73.25,32,3579,258381.00,
540115,LTTS        ,A ,Q,1621.90,1621.90,1537.00,1561.25,1561.25,1599.00,1946,20650,32198358.00,
540124,GNA         ,B ,Q,323.00,324.30,318.00,321.30,318.55,324.85,76,1294,416560.00,
540125,RADHIKAJWE  ,M ,Q,17.75,17.75,17.75,17.75,17.75,18.40,1,1600,28400.00,
540132,SIIL        ,XT,Q,7.60,7.60,7.60,7.60,7.60,7.99,1,1,7.00,
540133,ICICIPRULI  ,A ,Q,288.05,288.10,277.95,284.45,284.45,286.60,1220,72464,20406657.00,
540134,IISL        ,X ,Q,19.90,21.00,17.00,21.00,21.00,20.00,23,6593,128367.00,
540136,HPL         ,B ,Q,54.70,55.65,52.95,54.45,54.00,55.00,91,3973,216332.00,
540143,SAGARSOFT   ,X ,Q,85.00,86.00,82.00,83.95,83.95,83.30,55,6767,566071.00,
540145,VALIANTORG  ,M ,Q,1425.00,1430.00,1425.00,1430.00,1430.00,1425.00,4,750,1069500.00,
540147,SHASHIJIT   ,M ,Q,28.25,29.95,28.25,29.10,29.95,30.85,2,9600,279360.00,
540153,ENDURANCE   ,A ,Q,1129.95,1220.00,1127.30,1213.95,1207.00,1131.00,357,2075,2470456.00,
540154,IDFSENSEXE  ,B ,Q,379.00,379.00,379.00,379.00,379.00,366.10,3,6,2274.00,
540173,PNBHOUSING  ,A ,Q,905.00,921.75,892.00,915.55,910.00,921.10,596,7569,6880603.00,
540175,REGENCY     ,X ,Q,18.55,18.55,17.70,18.50,18.50,18.45,18,2588,47443.00,
540180,VBL         ,A ,Q,833.00,838.60,799.15,808.40,808.40,831.80,472,7568,6214572.00,
540192,LKPSEC      ,X ,Q,11.65,13.35,11.26,11.40,11.35,12.50,58,13340,152005.00,
540194,BSLRIFS2RG  ,B ,Q,9.80,9.80,9.80,9.80,9.80,10.01,1,5000,49000.00,
540198,OSIAJEE     ,X ,Q,11.91,11.91,11.91,11.91,11.91,11.90,4,5003,59585.00,
540203,SFL         ,B ,Q,1305.00,1305.00,1270.00,1292.55,1295.05,1303.50,83,482,618274.00,
540210,TMRVL       ,B ,Q,34.95,34.95,29.20,29.70,29.20,30.85,176,14715,446115.00,
540212,TCIEXP      ,B ,Q,614.15,634.90,614.15,624.10,620.00,614.30,70,340,211392.00,
540222,LAURUSLABS  ,A ,Q,371.00,371.00,351.00,354.05,351.45,352.45,197,4737,1703603.00,
540243,NEWLIGHT    ,X ,Q,43.75,43.75,42.10,43.75,43.75,43.70,4,594,25162.00,
540259,SHANGAR     ,X ,Q,19.25,19.30,19.25,19.30,19.30,19.20,235,10000,192750.00,
540267,FLORACORP   ,X ,Q,12.83,13.40,12.83,13.40,13.40,13.50,8,130,1713.00,
540268,DHANVARSHA  ,X ,Q,52.90,53.95,51.85,51.85,51.85,52.90,6,212,11110.00,
540293,PRICOLLTD   ,B ,Q,43.05,43.05,41.00,41.55,41.00,43.45,113,6812,283960.00,
540311,JITFINFRA   ,T ,Q,17.50,17.50,16.70,16.75,16.75,17.50,17,2423,41120.00,
540336,AXISE2GPG   ,B ,Q,10.00,10.00,10.00,10.00,10.00,10.00,2,500,5000.00,
540360,LLFICL      ,X ,Q,41.45,41.45,39.80,40.60,40.60,40.55,62,8402,342957.00,
540361,DANUBE      ,XT,Q,4.95,4.95,4.51,4.95,4.95,4.72,25,14575,70500.00,
540366,RADIOCITY   ,B ,Q,294.50,294.50,280.10,287.55,280.10,298.50,43,1080,313922.00,
540376,DMART       ,A ,Q,1448.00,1480.00,1403.90,1471.10,1471.10,1435.90,3692,77977,112792488.00,
540386,ONTIC       ,XT,Q,7.60,7.60,7.60,7.60,7.60,7.75,1,500,3800.00,
540396,MANOMAY     ,M ,Q,31.00,33.40,30.60,33.20,33.20,33.05,6,40000,1271200.00,
540403,CLEDUCATE   ,B ,Q,128.00,128.00,119.00,122.35,119.00,128.10,17,523,65583.00,
540404,PRIME       ,M ,Q,112.95,115.00,112.95,115.00,115.00,113.05,6,6000,679950.00,
540425,SHANKARA    ,A ,Q,371.25,378.00,353.75,355.85,353.75,372.35,574,7441,2689773.00,
540426,RELSTRUCT   ,M ,Q,9.65,9.65,9.45,9.45,9.45,10.50,3,9000,86250.00,
540497,SCHAND      ,B ,Q,214.75,218.85,213.00,217.05,217.10,213.30,30,288,62406.00,
540526,IRBINVIT    ,IF,Q,68.00,68.00,68.00,68.00,68.00,67.80,1,30000,2040000.00,
540530,HUDCO       ,A ,Q,41.75,41.75,40.50,40.65,40.65,41.85,504,110109,4506087.00,
540544,PSPPROJECT  ,B ,Q,385.00,385.00,379.45,380.95,381.85,386.85,37,396,150888.00,
540565,INDIGRID    ,IF,Q,85.20,85.20,84.52,85.15,85.15,86.80,4,20412,1735122.00,
540575,STARCEMENT  ,B ,Q,95.85,95.90,93.45,93.50,93.50,93.10,16,866,81200.00,
540593,HEOF1126RG  ,B ,Q,9.84,9.84,9.03,9.35,9.35,9.85,3,21,200.00,
540594,HEOF1126RD  ,B ,Q,8.50,8.87,8.31,8.73,8.87,8.51,17,81790,695131.00,
540595,TEJASNET    ,B ,Q,161.10,161.55,142.55,150.25,152.05,159.75,804,239269,35627594.00,
540596,ERIS        ,B ,Q,642.25,683.90,642.25,664.50,664.50,640.25,229,1024,682449.00,
540602,GTPL        ,B ,Q,81.50,81.50,81.10,81.15,81.15,81.50,4,334,27098.00,
540611,AUBANK      ,A ,Q,579.60,584.90,566.00,578.75,578.75,580.05,1648,34686,19880898.00,
540612,ICICILOVOL  ,B ,Q,87.00,87.00,86.82,86.82,86.82,87.85,2,2,173.00,
540613,GEL         ,M ,Q,47.70,51.30,47.70,51.20,51.20,51.80,4,30000,1475400.00,
540614,GGENG       ,M ,Q,65.00,65.15,65.00,65.15,65.15,64.00,2,6000,390450.00,
540615,7NR         ,M ,Q,25.00,25.00,25.00,25.00,25.00,24.60,1,6000,150000.00,
540616,ARTEMIS     ,B ,Q,73.95,73.95,70.00,72.40,72.95,66.80,6,6,434.00,
540621,BHAGYAPROP  ,B ,Q,29.50,30.75,27.50,30.75,30.75,28.95,4,6100,179912.00,
540642,SALASAR     ,B ,Q,264.45,272.60,236.70,252.45,249.30,266.60,145,1406,353363.00,
540648,PALASHSEC   ,B ,Q,36.25,36.25,36.25,36.25,36.25,36.55,1,208,7540.00,
540649,AVADHSUGAR  ,B ,Q,350.00,354.15,345.00,352.95,352.95,351.65,97,4181,1461384.00,
540650,MAGADHSUGAR ,B ,Q,85.55,85.60,83.60,84.25,83.60,88.00,9,1218,102608.00,
540653,SINTEXPLAST ,B ,Q,20.80,20.80,19.55,19.75,19.85,20.80,556,156247,3126510.00,
540673,SIS         ,B ,Q,773.00,773.00,747.20,754.00,748.95,773.60,23,56,42528.00,
540678,COCHINSHIP  ,A ,Q,367.55,371.00,363.50,365.25,364.65,367.10,162,2360,862535.00,
540679,SMSLIFE     ,B ,Q,599.00,599.00,570.00,570.00,570.00,600.00,39,385,219973.00,
540680,KIOCL       ,B ,Q,143.90,143.90,135.60,138.05,139.00,141.60,23,603,83316.00,
540686,SMRUTHIORG  ,X ,Q,136.95,136.95,136.95,136.95,136.95,131.25,1,5,684.00,
540691,ABCAPITAL   ,B ,Q,82.25,84.00,81.50,82.60,82.60,80.50,1906,269101,22208699.00,
540692,APEX        ,B ,Q,328.15,335.00,316.65,322.55,335.00,329.70,523,8401,2717759.00,
540694,ANG         ,M ,Q,34.60,34.60,34.20,34.20,34.20,36.00,4,6400,220160.00,
540696,RUCHINDLTD  ,XT,Q,14.70,14.70,14.70,14.70,14.70,14.00,186,250450,3681615.00,
540697,AMFL        ,M ,Q,5.80,5.80,5.80,5.80,5.80,6.10,3,24000,139200.00,
540698,NEL         ,M ,Q,1.41,1.41,1.41,1.41,1.41,1.36,1,4000,5640.00,
540699,DIXON       ,B ,Q,2286.00,2321.75,2224.20,2242.85,2248.95,2286.20,180,618,1397589.00,
540700,BRNL        ,B ,Q,80.10,84.00,80.00,84.00,84.00,84.00,5,32,2680.00,
540701,DCAL        ,B ,Q,202.50,204.80,197.30,201.95,201.95,206.35,402,8393,1677194.00,
540702,LASA        ,T ,Q,21.50,22.50,21.50,22.05,22.05,22.30,12,2385,52484.00,
540704,MATRIMONY   ,B ,Q,426.95,426.95,426.00,426.00,426.00,414.90,2,4,1706.00,
540709,RELHOME     ,B ,Q,33.10,34.00,29.50,30.40,30.15,34.55,1331,122512,3768519.00,
540710,CAPACITE    ,B ,Q,218.05,220.50,208.05,212.10,209.00,217.60,676,20681,4494326.00,
540715,SAGAR       ,M ,Q,10.20,10.20,10.20,10.20,10.20,10.20,1,3000,30600.00,
540716,ICICIGI     ,A ,Q,875.05,890.00,866.95,883.60,883.60,875.90,506,5556,4891364.00,
540719,SBILIFE     ,A ,Q,592.00,599.00,573.00,587.90,587.90,592.75,494,6778,3962527.00,
540724,DIAMONDYD   ,B ,Q,1019.25,1044.35,1012.05,1031.25,1033.00,1014.45,54,398,408037.00,
540725,SISL        ,M ,Q,81.00,81.00,81.00,81.00,81.00,80.00,1,1000,81000.00,
540726,TTFL        ,M ,Q,99.00,99.00,99.00,99.00,99.00,98.90,1,1000,99000.00,
540727,POOJA       ,M ,Q,58.30,58.30,58.30,58.30,58.30,55.60,1,3000,174900.00,
540728,SAYAJIIND   ,XT,Q,351.00,351.00,350.95,350.95,350.95,353.50,4,19,6668.00,
540729,VANTABIO    ,M ,Q,121.00,121.95,121.00,121.30,121.95,120.45,2,4500,545925.00,
540730,MEHAI       ,M ,Q,61.00,65.00,61.00,65.00,65.00,70.00,6,30000,1842000.00,
540735,IRIS        ,M ,Q,30.00,30.00,29.50,29.50,29.50,32.65,2,8000,238000.00,
540743,GODREJAGRO  ,A ,Q,494.85,497.40,487.40,491.60,491.60,494.00,370,4781,2356954.00,
540744,MESCON      ,XT,Q,15.00,15.00,14.25,14.40,14.40,15.00,41,8065,116570.00,
540749,MASFIN      ,B ,Q,519.40,528.70,510.00,514.05,515.00,515.40,174,1442,744935.00,
540750,IEX         ,A ,Q,159.30,162.90,159.25,161.80,161.05,158.55,152,2682,432509.00,
540755,GICRE       ,A ,Q,244.45,254.00,243.80,250.95,253.90,249.75,284,4038,1005905.00,
540757,SCPL        ,M ,Q,126.60,126.60,121.00,122.65,122.45,135.45,14,11200,1379880.00,
540762,TIINDIA     ,B ,Q,342.00,344.00,330.25,332.75,331.25,340.15,581,1008279,342275682.00,
540767,RNAM        ,A ,Q,137.50,137.50,129.05,131.30,131.30,135.80,400,10699,1405501.00,
540768,MAHLOG      ,B ,Q,491.85,491.85,459.05,471.45,467.10,488.75,147,1593,754342.00,
540769,NIACL       ,A ,Q,173.10,181.90,171.20,179.05,181.00,177.45,168,1550,272828.00,
540774,IFGLEXPOR   ,B ,Q,224.85,224.90,218.00,224.05,224.00,222.95,57,4829,1076773.00,
540775,KHADIM      ,B ,Q,443.05,449.85,436.65,440.20,440.00,453.75,37,2287,1017580.00,
540776,5PAISA      ,B ,Q,235.20,235.20,227.00,231.45,230.00,236.75,34,271,63212.00,
540777,HDFCLIFE    ,A ,Q,375.90,376.90,370.85,375.85,375.85,374.30,914,28079,10528177.00,
540782,SBRANDS     ,M ,Q,41.00,41.00,40.00,40.00,40.00,42.10,3,3000,121000.00,
540787,ICICIB22    ,B ,Q,34.79,34.79,34.35,34.59,34.60,34.89,62,21156,731493.00,
540789,DNAMEDIA    ,T ,Q,4.52,4.52,4.52,4.52,4.52,4.75,16,7372,33321.00,
540793,HHOF1140RG  ,B ,Q,8.01,8.60,8.01,8.01,8.01,7.99,5,3100,24890.00,
540796,RATNABHUMI  ,M ,Q,111.25,111.85,111.25,111.85,111.85,111.00,13,48000,5356500.00,
540797,SHALBY      ,B ,Q,136.00,139.00,134.20,135.25,137.70,135.50,58,2158,293882.00,
540798,FSC         ,B ,Q,627.00,629.00,624.95,625.30,629.00,627.10,11,116,72525.00,
540799,DACEFRG     ,B ,Q,8.26,8.32,8.26,8.29,8.32,8.33,2,354,2934.00,
540809,MRCEXIM     ,M ,Q,2.73,2.89,2.73,2.89,2.89,2.83,2,16000,44960.00,
540822,SANTOSHIND  ,XT,Q,344.00,344.00,344.00,344.00,344.00,361.00,1,1,344.00,
540824,ASTRON      ,B ,Q,112.25,115.50,108.20,110.00,110.00,113.10,150,9143,1015700.00,
540843,RITHWIKFMS  ,M ,Q,36.50,36.50,36.50,36.50,36.50,36.00,1,3000,109500.00,
540861,IPRU3018    ,B ,Q,8.65,8.65,8.40,8.40,8.40,8.60,3,3778,32405.00,
540874,7SEAS       ,XT,Q,4.43,4.43,4.43,4.43,4.43,4.66,2,988,4376.00,
540879,APOLLO      ,B ,Q,111.55,112.60,105.50,106.90,107.15,108.95,64,1471,159198.00,
540900,NEWGEN      ,B ,Q,289.25,290.00,277.45,284.25,284.25,286.30,119,2067,588250.00,
540901,PRAXIS      ,B ,Q,162.00,162.00,158.00,160.00,158.00,162.00,3,75,12050.00,
540902,AMBER       ,B ,Q,710.00,718.95,672.05,681.60,681.60,719.70,1037,189317,128849101.00,
540935,GALAXYSURF  ,B ,Q,1094.50,1105.00,1083.40,1092.95,1099.00,1110.95,38,334,365605.00,
540938,GUJHYSPIN   ,M ,Q,4.75,4.75,4.75,4.75,4.75,5.05,1,10000,47500.00,
540952,LAL         ,M ,Q,5.48,5.50,5.21,5.21,5.21,5.00,6,60000,323900.00,
540954,IWP         ,X ,Q,798.50,798.50,789.00,789.00,789.00,800.20,6,414,330446.00,
540955,TDSL        ,M ,Q,22.50,22.50,21.50,21.50,21.50,23.00,2,6000,132000.00,
540961,SHIVAMILLS  ,B ,Q,53.50,53.50,49.90,52.00,52.00,53.20,14,325,16947.00,
540975,ASTERDM     ,B ,Q,152.25,154.90,151.00,153.30,152.25,155.05,53,1078,165125.00,
540981,KTKIND4RG   ,B ,Q,7.30,7.89,7.13,7.89,7.89,7.68,11,9700,73215.00,
541005,KANCOTEA    ,X ,Q,48.05,48.05,46.55,47.10,47.10,48.55,4,140,6683.00,
541019,HGINFRA     ,B ,Q,204.25,216.25,204.25,206.20,204.75,201.90,551,19905,4149842.00,
541053,EIS         ,M ,Q,948.00,948.00,948.00,948.00,948.00,945.00,1,160,151680.00,
541083,INFLAME     ,M ,Q,141.00,149.00,141.00,149.00,149.00,141.00,2,4000,580000.00,
541096,BPLPHARMA   ,XT,Q,210.00,210.95,196.00,206.65,201.00,203.00,10,666,136639.00,
541097,LIQUIDETF   ,F ,Q,1000.01,1000.01,1000.00,1000.01,1000.01,1000.01,28,4655,4655046.00,
541143,BDL         ,B ,Q,258.00,258.00,250.00,251.80,251.80,257.20,180,2704,686831.00,
541144,ACTIVE      ,M ,Q,26.25,28.00,26.25,28.00,28.00,26.75,3,6000,161000.00,
541151,RIDINGS     ,M ,Q,19.95,19.95,19.95,19.95,19.95,18.50,1,8000,159600.00,
541153,BANDHANBNK  ,B ,Q,408.00,408.00,400.35,403.20,403.15,407.25,1155,36651,14800232.00,
541154,HAL         ,B ,Q,709.00,709.00,690.00,693.15,690.00,709.80,234,1877,1309064.00,
541161,KARDA       ,B ,Q,204.45,206.30,194.85,198.85,198.40,204.55,123,7659,1567282.00,
541163,SANDHAR     ,B ,Q,279.10,295.45,269.10,283.55,289.85,284.90,395,4618,1293838.00,
541179,ISEC        ,B ,Q,207.45,207.45,198.00,199.45,199.45,207.20,331,7220,1461079.00,
541195,MIDHANI     ,B ,Q,126.50,126.95,124.00,125.75,125.75,127.70,678,24439,3064010.00,
541206,OBCL        ,M ,Q,49.75,49.75,49.75,49.75,49.75,49.00,1,4000,199000.00,
541233,LEMONTREE   ,B ,Q,70.00,71.15,68.90,70.00,70.50,69.85,859,34177,2388337.00,
541256,IPRU3081    ,F ,Q,8.60,9.00,8.28,8.60,8.60,9.20,12,14801,125584.00,
541269,CHEMFABALKA ,B ,Q,149.00,149.45,143.00,143.40,143.00,149.40,52,1066,155341.00,
541301,ORIENTELEC  ,B ,Q,135.05,137.80,134.00,135.40,135.50,137.70,135,280151,37820803.00,
541302,DHRUV       ,M ,Q,37.00,39.50,34.05,34.05,34.05,35.00,6,12000,437400.00,
541303,AKSHAR      ,M ,Q,15.10,16.00,15.05,15.90,16.00,16.05,6,21000,321750.00,
541304,INDOUS      ,M ,Q,62.00,65.00,62.00,63.25,63.50,62.00,5,10000,636900.00,
541336,INDOSTAR    ,B ,Q,317.90,325.00,312.55,320.55,320.90,309.85,180,2682,854038.00,
541347,PARVATI     ,T ,Q,2.08,2.11,2.08,2.11,2.11,2.17,3,25,52.00,
541353,INNOVATORS  ,M ,Q,53.00,53.00,51.30,52.95,52.95,55.00,8,12800,668800.00,
541400,ZIMLAB      ,X ,Q,145.55,154.00,144.05,147.00,147.00,148.50,13,846,124191.00,
541401,ARIHANTINS  ,M ,Q,20.30,20.50,19.00,20.40,20.40,20.75,11,52000,1027000.00,
541402,AFFORDABLE  ,M ,Q,107.30,107.30,104.00,104.00,104.00,115.20,2,3200,338080.00,
541403,DOLLAR      ,B ,Q,275.00,295.00,275.00,295.00,295.00,282.00,2,15,4225.00,
541444,PALMJEWELS  ,M ,Q,30.00,30.00,30.00,30.00,30.00,30.00,4,68000,2040000.00,
541450,ADANIGREEN  ,B ,Q,35.80,36.25,33.20,33.75,34.00,35.70,542,90612,3082559.00,
541540,SOLARA      ,B ,Q,380.00,382.90,370.40,378.65,378.00,375.00,184,181645,68393109.00,
541545,TALWGYM     ,B ,Q,111.05,116.00,108.00,111.30,116.00,112.80,508,14976,1645919.00,
541546,GAYAHWS     ,B ,Q,0.91,0.91,0.91,0.91,0.91,0.95,2,1500,1365.00,
541556,RITES       ,B ,Q,239.95,239.95,229.75,231.85,231.85,239.55,899,31326,7296256.00,
541557,FINEORG     ,B ,Q,1069.25,1082.75,1060.00,1074.55,1082.30,1099.70,101,1071,1144030.00,
541578,VARROC      ,B ,Q,650.50,654.20,635.00,640.30,635.00,650.95,71,338,218892.00,
541601,RAJNISH     ,M ,Q,146.95,147.10,146.95,147.10,147.10,143.00,2,2400,352860.00,
541627,HITECHWIND  ,XT,Q,17.20,17.30,16.80,16.90,16.80,17.20,23,5783,97933.00,
541634,RAWEDGE     ,M ,Q,69.00,69.00,69.00,69.00,69.00,67.75,1,1600,110400.00,
541700,TCNSBRANDS  ,B ,Q,709.45,717.50,709.40,712.35,714.00,719.75,55,252,179907.00,
541702,ASHNI       ,T ,Q,5.02,5.02,4.93,4.93,4.93,4.93,2,20,99.00,
541725,IDFCEOS6RG  ,B ,Q,8.60,8.60,8.60,8.60,8.60,8.60,1,5000,43000.00,
541729,HDFCAMC     ,B ,Q,1351.05,1356.70,1339.20,1352.60,1352.60,1361.75,1076,9777,13178311.00,
541735,VIVANTA     ,B ,Q,5.70,5.70,5.50,5.70,5.70,5.43,9,1127,6363.00,
541741,TINNATFL    ,B ,Q,35.05,35.05,35.05,35.05,35.05,36.85,3,3,105.00,
541744,TVF2G       ,B ,Q,7.80,7.80,7.80,7.80,7.80,7.70,1,169,1318.00,
541770,CREDITACC   ,B ,Q,405.20,409.90,389.15,403.75,405.95,405.60,624,8747,3501381.00,
541771,AMINTAN     ,B ,Q,1.50,1.50,1.26,1.35,1.35,1.38,27,15840,21997.00,
541778,DEEP        ,MT,Q,47.50,47.50,47.50,47.50,47.50,47.50,1,51000,2422500.00,
541804,IPRU3168    ,B ,Q,8.30,8.30,8.30,8.30,8.30,8.40,2,108,896.00,
541809,ICICINXT50  ,B ,Q,26.75,26.75,26.60,26.60,26.60,27.16,3,70,1872.00,
541890,SPACEINCUBA ,B ,Q,0.64,0.64,0.64,0.64,0.64,0.63,3,2511,1607.00,
541929,SGIL        ,M ,Q,85.00,87.00,85.00,87.00,87.00,84.75,2,4000,344000.00,
541946,ICICILIQ    ,F ,Q,1000.01,1000.01,1000.00,1000.00,1000.00,1000.00,2,66,66000.00,
541956,IRCON       ,B ,Q,384.05,390.70,378.00,380.75,378.00,383.40,352,5448,2094323.00,
541967,SKYGOLD     ,M ,Q,182.00,182.00,182.00,182.00,182.00,181.00,22,101600,18491200.00,
541972,SETFSN50    ,B ,Q,316.00,316.08,314.00,314.00,314.00,321.00,8,702,221207.00,
541973,MACH        ,M ,Q,77.00,77.00,77.00,77.00,77.00,76.50,1,6000,462000.00,
541988,AAVAS       ,B ,Q,824.00,833.15,819.95,822.35,822.05,829.35,49,344,283157.00,
541999,GENERAAGRI  ,XT,Q,5.36,5.36,5.36,5.36,5.36,5.64,2,1000,5360.00,
542002,DCL         ,M ,Q,13.95,13.95,13.95,13.95,13.95,15.15,1,3000,41850.00,
542011,GRSE        ,B ,Q,83.25,88.50,83.00,86.95,85.75,84.75,64,1559,133145.00,
542013,DOLFIN      ,MT,Q,81.05,81.05,81.05,81.05,81.05,77.20,1,4000,324200.00,
542046,VIEL        ,M ,Q,48.40,48.40,48.40,48.40,48.40,48.35,32,226000,10938400.00,
542057,BCPL        ,M ,Q,35.00,35.00,35.00,35.00,35.00,35.00,2,12000,420000.00,
542066,ADANIGAS    ,B ,Q,92.45,96.10,85.00,95.50,95.50,92.45,1708,181764,16969484.00,
542117,NETRIPPLES  ,X ,Q,11.89,11.89,9.49,9.49,9.49,10.60,9,487,4678.00,
542141,TECHNOE     ,B ,Q,236.40,240.00,235.00,235.00,235.00,238.00,24,569,134075.00,
542155,DGL         ,M ,Q,72.00,72.00,72.00,72.00,72.00,69.70,1,8000,576000.00,
542156,IPRU3218    ,B ,Q,8.50,8.60,8.36,8.60,8.60,8.52,10,21431,180383.00,
542176,ARYAN       ,XT,Q,9.27,9.27,9.27,9.27,9.27,9.75,2,549,5089.00,
542206,BTSYN       ,X ,Q,14.00,14.00,14.00,14.00,14.00,14.05,1,5,70.00,
542216,OCLINDIA    ,T ,Q,1060.00,1060.00,1013.10,1035.50,1035.50,1040.40,87,6043,6255514.00,
542231,NILASPACES  ,B ,Q,3.05,3.05,2.90,2.96,2.96,3.01,71,86443,257086.00,
542232,SRD         ,M ,Q,45.00,45.00,45.00,45.00,45.00,42.05,1,3000,135000.00,
542233,TREJHARA    ,B ,Q,31.80,31.80,31.80,31.80,31.80,33.25,1,12,381.00,
542248,DECCAN      ,M ,Q,118.90,125.50,118.90,125.00,125.50,124.20,12,16800,2067420.00,
542285,AXITA       ,M ,Q,60.30,60.30,60.30,60.30,60.30,60.30,1,2000,120600.00,
542323,KPIGLOBAL   ,MT,Q,73.00,73.00,71.10,72.70,72.80,72.70,8,25600,1855040.00,
542333,CESCVENTURE ,T ,Q,385.25,425.75,385.25,425.75,425.75,405.50,326,40136,16038057.00,
542337,SPENCER     ,T ,Q,156.55,156.55,156.55,156.55,156.55,164.75,72,30001,4696656.00,
542351,GLOSTERLTD  ,T ,Q,1223.25,1284.40,1223.25,1284.40,1284.40,1223.25,6,61,76880.00,
542367,XELPMOC     ,T ,Q,56.00,58.80,56.00,58.80,58.80,0.00,12,1405,80614.00,
555555,ICICISENSX  ,B ,Q,381.00,386.33,381.00,386.33,386.33,385.19,5,739,283258.00,
570001,TATAMTRTDVR ,A ,Q,94.00,94.70,92.30,92.85,93.05,94.00,935,187893,17535233.00,
570002,FELDVR      ,B ,Q,38.95,38.95,36.00,38.75,38.75,35.35,5,1029,37148.00,
570004,JISLBNDVR   ,B ,Q,42.50,43.00,36.00,39.20,39.00,43.10,186,22391,879733.00,
570005,SCAPDVR     ,B ,Q,0.65,0.67,0.65,0.67,0.67,0.64,2,1001,650.00,
580001,STAN CHART  ,B ,I,52.30,52.30,51.85,52.05,52.05,52.20,18,210,10900.00,
590003,KARUR VY(PS ,B ,Q,89.15,89.50,85.25,85.65,85.65,89.10,394,37934,3262439.00,
590005,TIDE WATE(PS,B ,Q,5057.10,5165.75,5057.10,5148.05,5148.00,5141.75,59,212,1080076.00,
590006,AMRUTANJAN  ,B ,Q,302.10,308.45,298.15,301.45,301.45,306.60,163,1397,423253.00,
590013,XPRO INDI(PS,B ,Q,35.45,36.30,34.70,35.35,35.35,36.35,17,1526,53935.00,
590018,HISARMET(PS ,B ,Q,45.00,45.00,36.20,38.45,38.45,37.80,11,353,13775.00,
590021,BHARAT RA(PS,B ,Q,4150.00,4174.60,3928.00,4116.85,4130.00,4307.50,192,847,3471809.00,
590022,EASTER SI(PS,T ,Q,1.87,1.87,1.87,1.87,1.87,1.96,3,3850,7199.00,
590024,FERT CHE(PS ,B ,Q,39.00,39.10,37.05,37.70,37.20,38.85,80,6136,235309.00,
590025,GINNI FIL(PS,B ,Q,15.15,15.30,15.00,15.15,15.05,15.65,49,16170,244773.00,
590030,SOUTH PET(PS,B ,Q,24.70,24.70,24.25,24.35,24.30,24.75,61,9512,231323.00,
590031,DE NORA     ,B ,Q,236.00,240.00,224.50,225.40,225.40,238.00,85,1282,297672.00,
590041,KAVERI TELE ,B ,Q,7.00,7.80,6.01,6.95,7.49,6.53,27,10394,69016.00,
590043,HARITA SEAT ,B ,Q,475.25,500.00,474.05,490.10,495.40,480.90,106,2152,1056584.00,
590051,SAKSOFT LTD ,B ,Q,260.00,270.00,260.00,268.20,269.50,263.90,23,696,183288.00,
590057,PROSEED     ,T ,Q,0.59,0.59,0.55,0.55,0.55,0.57,15,3632,2037.00,
590062,ANDHRA SUGAR,B ,Q,319.90,329.35,315.40,321.05,321.00,309.40,92,2420,780723.00,
590065,INDIA MOTOR ,B ,Q,873.00,880.00,869.00,880.00,880.00,860.50,8,25,21955.00,
